StockCode,Description,Month,Quantity,Revenue,Transactions,Customers,Avg_Price,Min_Price,Max_Price,Revenue_Per_Unit
21579,LOLITA  DESIGN  COTTON TOTE BAG,2010-10,23,51.75,5,5,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2010-11,21,47.25,7,6,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2010-12,22,49.5,11,4,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-01,26,58.5,5,5,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-02,18,40.5,3,3,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-04,13,29.25,3,3,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-06,24,54.0,3,3,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-07,1,2.25,1,1,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-08,12,27.0,2,2,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-09,13,29.25,3,3,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-10,14,31.5,4,4,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-11,3,6.75,2,2,2.25,2.25,2.25,2.25
21579,LOLITA  DESIGN  COTTON TOTE BAG,2011-12,18,40.5,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2009-12,21,47.25,9,8,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-01,25,56.25,4,4,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-02,38,79.5,9,9,2.1944444444444446,1.75,2.25,2.0921052631578947
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-03,32,66.0,8,8,2.1875,1.75,2.25,2.0625
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-04,26,58.5,5,5,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-05,14,25.5,3,3,2.0833333333333335,1.75,2.25,1.8214285714285714
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-06,6,13.5,1,1,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-07,4,9.0,3,3,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-08,23,51.75,5,5,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-09,36,81.0,7,6,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-10,10,22.5,4,4,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-11,37,83.25,8,8,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2010-12,16,36.0,6,3,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-01,14,31.5,4,4,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-02,7,15.75,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-03,12,27.0,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-04,7,15.75,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-06,9,20.25,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-08,4,9.0,2,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-09,3,6.75,3,2,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-10,14,31.5,3,3,2.25,2.25,2.25,2.25
21580,RABBIT  DESIGN  COTTON TOTE BAG,2011-11,12,27.0,1,1,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2009-12,530,509.29999999999995,14,13,1.6500000000000001,0.85,2.25,0.960943396226415
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-01,57,61.05,3,3,1.7833333333333332,0.85,2.25,1.0710526315789473
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-02,72,94.8,7,7,2.05,0.85,2.25,1.3166666666666667
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-03,38,76.5,10,8,2.1,1.75,2.25,2.013157894736842
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-04,29,65.25,7,7,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-05,11,24.75,6,5,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-06,7,15.75,5,5,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-07,38,85.5,10,10,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-08,20,45.0,4,4,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-09,10,22.5,5,5,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-10,24,54.0,8,8,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-11,26,58.5,10,9,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2010-12,26,58.5,13,7,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-01,7,15.75,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-02,12,27.0,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-03,12,27.0,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-04,12,27.0,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-05,6,13.5,1,1,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-06,12,27.0,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-07,14,31.5,2,2,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-08,3,6.75,3,3,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-09,41,92.25,11,10,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-10,20,45.0,3,3,2.25,2.25,2.25,2.25
21581,SKULLS  DESIGN  COTTON TOTE BAG,2011-11,12,27.0,3,3,2.25,2.25,2.25,2.25
21582,KINGS CHOICE SMALL TUBE MATCHES,2009-12,116,191.39999999999998,16,14,1.65,1.65,1.65,1.65
21582,KINGS CHOICE SMALL TUBE MATCHES,2010-02,1,1.65,1,1,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2009-12,293,483.45,28,25,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-01,535,786.75,9,8,1.6277777777777775,1.45,1.65,1.4705607476635514
21584,RETRO SPOT SMALL TUBE MATCHES,2010-02,75,123.75,6,6,1.6499999999999997,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-03,228,376.2,17,17,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-04,105,173.25,10,10,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-05,123,202.95,12,10,1.6499999999999997,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-06,124,204.6,15,13,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-07,16,26.4,8,6,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-08,109,179.85,11,10,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-09,194,320.1,16,15,1.65,1.65,1.65,1.6500000000000001
21584,RETROSPOT SMALL TUBE MATCHES,2010-09,66,108.9,6,6,1.6499999999999997,1.65,1.65,1.6500000000000001
21584,RETRO SPOT SMALL TUBE MATCHES,2010-10,40,66.0,2,2,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2010-10,270,445.5,38,30,1.65,1.65,1.65,1.65
21584,RETRO SPOT SMALL TUBE MATCHES,2010-11,184,274.8,3,3,1.5833333333333333,1.45,1.65,1.4934782608695654
21584,RETROSPOT SMALL TUBE MATCHES,2010-11,370,590.5,38,33,1.644736842105263,1.45,1.65,1.595945945945946
21584,RETROSPOT SMALL TUBE MATCHES,2010-12,226,372.90000000000003,31,21,1.65,1.65,1.65,1.6500000000000001
21584,RETROSPOT SMALL TUBE MATCHES,2011-01,33,54.449999999999996,9,7,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-02,70,115.5,7,7,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-03,68,112.2,8,7,1.65,1.65,1.65,1.6500000000000001
21584,RETROSPOT SMALL TUBE MATCHES,2011-04,62,102.3,10,9,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-05,65,107.25,5,5,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-06,40,62.0,2,2,1.5499999999999998,1.45,1.65,1.55
21584,RETROSPOT SMALL TUBE MATCHES,2011-07,43,70.94999999999999,5,4,1.65,1.65,1.65,1.6499999999999997
21584,RETROSPOT SMALL TUBE MATCHES,2011-08,159,262.35,8,7,1.65,1.65,1.65,1.6500000000000001
21584,RETROSPOT SMALL TUBE MATCHES,2011-09,78,128.7,16,15,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-10,86,141.9,20,17,1.65,1.65,1.65,1.6500000000000001
21584,RETROSPOT SMALL TUBE MATCHES,2011-11,163,268.95,39,33,1.65,1.65,1.65,1.65
21584,RETROSPOT SMALL TUBE MATCHES,2011-12,44,72.6,9,7,1.65,1.65,1.65,1.65
21585,SWALLOW SMALL TUBE MATCHES,2010-08,1,1.65,1,1,1.65,1.65,1.65,1.65
21586,KINGS CHOICE GIANT TUBE MATCHES,2009-12,178,432.3,27,22,2.533333333333333,2.1,2.55,2.4286516853932585
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-01,32,81.6,3,3,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-02,80,182.4,8,5,2.49375,2.1,2.55,2.2800000000000002
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-03,243,554.85,16,16,2.5218749999999996,2.1,2.55,2.283333333333333
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-04,109,256.35,11,10,2.509090909090909,2.1,2.55,2.351834862385321
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-05,56,142.8,11,10,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-06,78,198.9,12,11,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-07,40,102.0,5,5,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-08,14,35.7,2,2,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-09,118,300.90000000000003,13,13,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-10,298,673.5,21,20,2.507142857142857,2.1,2.55,2.26006711409396
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-11,597,1343.25,54,39,2.5,2.1,2.55,2.25
21586,KINGS CHOICE GIANT TUBE MATCHES,2010-12,174,400.5,23,14,2.510869565217391,2.1,2.55,2.3017241379310347
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-01,57,134.55,6,5,2.4,2.1,2.55,2.360526315789474
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-02,60,153.0,5,5,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-03,83,206.25,10,10,2.505,2.1,2.55,2.4849397590361444
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-04,27,68.85000000000001,4,4,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-05,10,25.5,4,3,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-06,41,99.15,6,6,2.475,2.1,2.55,2.4182926829268294
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-07,17,43.35,4,4,2.55,2.55,2.55,2.5500000000000003
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-08,30,76.5,6,6,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-09,18,45.9,4,4,2.55,2.55,2.55,2.55
21586,KINGS CHOICE GIANT TUBE MATCHES,2011-11,288,604.8000000000001,2,1,2.1,2.1,2.1,2.1
21587,COSY HOUR GIANT TUBE MATCHES,2009-12,260,641.4,38,30,2.538157894736842,2.1,2.55,2.4669230769230768
21587,COSY HOUR GIANT TUBE MATCHES,2010-01,14,35.7,2,2,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-02,24,61.2,2,2,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-03,37,94.35000000000001,4,4,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-04,17,43.35,4,4,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-05,1,2.55,1,1,2.55,2.55,2.55,2.55
21587,COSY HOUR GIANT TUBE MATCHES,2010-06,9,22.95,2,2,2.55,2.55,2.55,2.55
21587,COSY HOUR GIANT TUBE MATCHES,2010-07,52,132.6,5,5,2.55,2.55,2.55,2.55
21587,COSY HOUR GIANT TUBE MATCHES,2010-08,79,201.45000000000002,12,12,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-09,332,846.6,37,29,2.55,2.55,2.55,2.5500000000000003
21587,COSY HOUR GIANT TUBE MATCHES,2010-10,635,1576.05,68,60,2.536764705882353,2.1,2.55,2.481968503937008
21587,COSY HOUR GIANT TUBE MATCHES,2010-11,406,1013.7,69,60,2.5434782608695654,2.1,2.55,2.4967980295566505
21587,COSY HOUR GIANT TUBE MATCHES,2010-12,280,670.8,34,17,2.523529411764706,2.1,2.55,2.3957142857142855
21587,COSY HOUR GIANT TUBE MATCHES,2011-10,47,119.85,12,8,2.55,2.55,2.55,2.55
21588,RETRO SPOT GIANT  TUBE MATCHES,2009-12,91,232.05,19,17,2.55,2.55,2.55,2.5500000000000003
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-01,333,719.5500000000001,9,9,2.4499999999999997,2.1,2.55,2.160810810810811
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-02,103,241.05,8,6,2.49375,2.1,2.55,2.3402912621359224
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-03,78,198.9,10,9,2.55,2.55,2.55,2.5500000000000003
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-04,105,246.15,10,10,2.505,2.1,2.55,2.3442857142857143
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-05,74,188.7,14,14,2.55,2.55,2.55,2.55
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-06,90,207.9,7,7,2.4857142857142853,2.1,2.55,2.31
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-07,43,109.65,7,6,2.55,2.55,2.55,2.5500000000000003
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-08,59,150.45000000000002,7,7,2.55,2.55,2.55,2.5500000000000003
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-09,149,379.95000000000005,15,12,2.55,2.55,2.55,2.5500000000000003
21588,RETROSPOT GIANT TUBE MATCHES,2010-09,12,30.6,1,1,2.55,2.55,2.55,2.5500000000000003
21588,RETRO SPOT GIANT  TUBE MATCHES,2010-10,174,370.8,2,2,2.325,2.1,2.55,2.1310344827586207
21588,RETROSPOT GIANT TUBE MATCHES,2010-10,124,294.59999999999997,23,22,2.5304347826086953,2.1,2.55,2.375806451612903
21588,RETROSPOT GIANT TUBE MATCHES,2010-11,426,945.9,26,23,2.498076923076923,2.1,2.55,2.2204225352112674
21588,RETROSPOT GIANT TUBE MATCHES,2010-12,109,277.95,24,13,2.55,2.55,2.55,2.55
21588,RETROSPOT GIANT TUBE MATCHES,2011-01,45,109.35000000000001,6,6,2.475,2.1,2.55,2.43
21588,RETROSPOT GIANT TUBE MATCHES,2011-02,46,117.30000000000001,6,6,2.55,2.55,2.55,2.5500000000000003
21588,RETROSPOT GIANT TUBE MATCHES,2011-03,40,102.0,8,8,2.55,2.55,2.55,2.55
21588,RETROSPOT GIANT TUBE MATCHES,2011-04,25,63.75,3,3,2.55,2.55,2.55,2.55
21588,RETROSPOT GIANT TUBE MATCHES,2011-05,14,35.7,2,2,2.55,2.55,2.55,2.5500000000000003
21588,RETROSPOT GIANT TUBE MATCHES,2011-06,32,76.2,5,5,2.46,2.1,2.55,2.38125
21588,RETROSPOT GIANT TUBE MATCHES,2011-07,31,79.05,7,7,2.55,2.55,2.55,2.55
21588,RETROSPOT GIANT TUBE MATCHES,2011-08,42,107.10000000000001,5,5,2.55,2.55,2.55,2.5500000000000003
21588,RETROSPOT GIANT TUBE MATCHES,2011-09,240,544.5,16,16,2.5218749999999996,2.1,2.55,2.26875
21588,RETROSPOT GIANT TUBE MATCHES,2011-10,124,294.6,17,15,2.523529411764706,2.1,2.55,2.3758064516129034
21588,RETROSPOT GIANT TUBE MATCHES,2011-11,562,1249.5,39,33,2.526923076923077,2.1,2.55,2.223309608540925
21588,RETROSPOT GIANT TUBE MATCHES,2011-12,227,495.15000000000003,10,10,2.505,2.1,2.55,2.1812775330396477
21589,SWALLOW GIANT TUBE MATCHES,2009-12,187,455.25,24,22,2.5312499999999996,2.1,2.55,2.4344919786096257
21589,SWALLOW GIANT TUBE MATCHES,2010-01,281,608.5500000000002,11,11,2.4681818181818183,2.1,2.55,2.1656583629893245
21589,SWALLOW GIANT TUBE MATCHES,2010-02,41,104.55,6,6,2.55,2.55,2.55,2.55
21589,SWALLOW GIANT TUBE MATCHES,2010-03,100,233.4,7,7,2.4857142857142853,2.1,2.55,2.334
21589,SWALLOW GIANT TUBE MATCHES,2010-04,147,353.25,14,14,2.517857142857143,2.1,2.55,2.4030612244897958
21589,SWALLOW GIANT TUBE MATCHES,2010-05,173,397.95,13,12,2.480769230769231,2.1,2.55,2.3002890173410404
21589,SWALLOW GIANT TUBE MATCHES,2010-06,186,420.3,12,12,2.475,2.1,2.55,2.259677419354839
21590,KINGS CHOICE CIGAR BOX MATCHES ,2009-12,682,825.14,48,37,1.2460416666666667,1.06,1.25,1.2098826979472141
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-01,192,240.0,23,19,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-02,229,286.25,20,17,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-03,806,920.86,38,34,1.235,1.06,1.25,1.1425062034739455
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-04,411,486.39,24,24,1.2420833333333332,1.06,1.25,1.1834306569343065
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-05,253,316.25,32,27,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-06,382,477.5,32,29,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-07,194,215.14,11,9,1.2327272727272727,1.06,1.25,1.1089690721649483
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-08,52,65.0,10,10,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-09,69,86.25,18,16,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-10,106,132.5,28,25,1.25,1.25,1.25,1.25
21590,KINGS CHOICE CIGAR BOX MATCHES ,2010-11,70,87.5,12,10,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2009-12,346,432.5,30,27,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-01,6,7.5,4,3,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-02,38,47.5,6,6,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-03,27,29.19,3,3,1.1866666666666668,1.06,1.25,1.0811111111111111
21591,COSY HOUR CIGAR BOX MATCHES ,2010-04,26,32.5,2,2,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-05,13,16.25,3,3,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-06,37,46.25,8,6,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-07,6,7.5,4,3,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-08,147,183.75,14,13,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-09,302,377.5,30,27,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-10,678,847.5,52,48,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-11,551,688.75,74,65,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2010-12,230,287.5,31,16,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-02,12,15.0,3,3,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-03,22,27.5,7,7,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-04,9,11.25,5,5,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-05,36,45.0,5,4,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-06,39,48.75,5,5,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-07,10,12.5,7,4,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-08,8,10.0,6,6,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-09,115,143.75,8,8,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-10,455,541.39,34,27,1.2444117647058823,1.06,1.25,1.189868131868132
21591,COSY HOUR CIGAR BOX MATCHES ,2011-11,296,370.0,50,45,1.25,1.25,1.25,1.25
21591,COSY HOUR CIGAR BOX MATCHES ,2011-12,61,76.25,7,7,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2009-12,364,455.0,29,27,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-01,892,978.2,14,13,1.2228571428571429,1.06,1.25,1.0966367713004486
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-02,244,277.64,16,15,1.238125,1.06,1.25,1.1378688524590164
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-03,311,384.19,21,21,1.2409523809523808,1.06,1.25,1.235337620578778
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-04,66,82.5,16,14,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-05,315,361.83,22,21,1.2327272727272727,1.06,1.25,1.1486666666666667
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-06,241,301.25,24,24,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-07,214,240.14,12,11,1.2341666666666666,1.06,1.25,1.1221495327102804
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-08,97,121.25,12,12,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-09,265,331.25,22,21,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2010-09,15,18.75,5,4,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-10,48,60.0,2,2,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2010-10,189,236.25,25,24,1.25,1.25,1.25,1.25
21592,RETRO SPOT  CIGAR BOX MATCHES ,2010-11,48,60.0,2,2,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2010-11,421,498.89,44,39,1.2456818181818183,1.06,1.25,1.1850118764845605
21592,RETROSPOT CIGAR BOX MATCHES ,2010-12,225,281.25,34,17,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-01,68,85.0,9,9,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-02,172,215.0,14,14,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-03,159,171.39,10,9,1.231,1.06,1.25,1.0779245283018868
21592,RETROSPOT CIGAR BOX MATCHES ,2011-04,67,83.75,9,8,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-05,71,88.75,10,10,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-06,50,62.5,4,4,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-07,85,106.25,9,7,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-08,85,106.25,9,9,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-09,96,120.0,12,11,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-10,138,172.5,27,23,1.25,1.25,1.25,1.25
21592,RETROSPOT CIGAR BOX MATCHES ,2011-11,468,557.64,61,52,1.2468852459016393,1.06,1.25,1.1915384615384614
21592,RETROSPOT CIGAR BOX MATCHES ,2011-12,562,219.17999999999998,31,24,0.39,0.39,0.39,0.38999999999999996
21593,SWALLOW CIGAR BOX MATCHES ,2009-12,222,277.5,23,18,1.25,1.25,1.25,1.25
21593,SWALLOW CIGAR BOX MATCHES ,2010-01,655,709.3100000000001,13,12,1.2353846153846153,1.06,1.25,1.0829160305343513
21593,SWALLOW CIGAR BOX MATCHES ,2010-02,100,125.0,10,8,1.25,1.25,1.25,1.25
21593,SWALLOW CIGAR BOX MATCHES ,2010-03,239,298.75,17,17,1.25,1.25,1.25,1.25
21593,SWALLOW CIGAR BOX MATCHES ,2010-04,81,101.25,15,15,1.25,1.25,1.25,1.25
21593,SWALLOW CIGAR BOX MATCHES ,2010-05,94,117.5,18,16,1.25,1.25,1.25,1.25
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2009-12,40,118.00000000000001,15,13,2.95,2.95,2.95,2.95
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2010-01,10,29.500000000000004,5,5,2.95,2.95,2.95,2.95
